Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU Power (Total) [W]","GPU Rail Powers (avg) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Memory Usage [%]","GPU D3D Memory Dedicated [MB]",
25.4.2026,11:39:31.203,51.6,60.4,52.606,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:31.409,51.6,60.4,52.499,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:31.614,51.6,60.5,52.682,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:31.817,51.6,60.4,52.357,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:32.015,51.6,60.4,52.677,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:32.220,51.6,60.3,52.517,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:32.421,51.7,60.3,52.584,0.000,540.0,202.5,12.5,795,
25.4.2026,11:39:32.627,51.7,60.3,52.655,0.000,540.0,202.5,12.5,795,
25.4.2026,11:39:32.828,51.7,60.4,52.393,0.000,540.0,202.5,12.5,795,
25.4.2026,11:39:33.033,51.7,60.2,52.631,0.000,540.0,202.5,12.5,795,
25.4.2026,11:39:33.242,51.7,60.3,52.587,0.000,585.0,202.5,12.5,795,
25.4.2026,11:39:33.433,51.7,60.4,52.460,0.000,585.0,202.5,12.5,795,
25.4.2026,11:39:33.641,51.7,60.3,52.438,0.000,585.0,202.5,12.5,795,
25.4.2026,11:39:33.850,51.6,60.3,52.462,0.000,585.0,202.5,12.5,795,
25.4.2026,11:39:34.044,51.7,60.4,52.460,0.000,585.0,202.5,12.5,795,
25.4.2026,11:39:34.246,51.7,60.4,52.506,0.000,585.0,202.5,12.5,795,
25.4.2026,11:39:34.451,51.7,60.3,52.464,0.000,585.0,202.5,12.5,795,
25.4.2026,11:39:34.658,51.6,60.5,52.481,0.000,585.0,202.5,12.5,795,
25.4.2026,11:39:34.857,51.7,60.4,52.762,0.000,540.0,202.5,12.5,795,
25.4.2026,11:39:35.071,51.6,60.4,52.621,0.000,540.0,202.5,12.5,795,
25.4.2026,11:39:35.271,51.7,60.4,52.722,0.000,540.0,202.5,12.5,795,
25.4.2026,11:39:35.464,51.6,60.5,52.675,0.000,540.0,202.5,12.5,795,
25.4.2026,11:39:35.673,51.7,60.6,52.378,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:35.873,51.6,60.5,53.192,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:36.078,51.6,60.4,53.050,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:36.281,51.7,60.6,52.527,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:36.482,51.7,60.4,52.535,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:36.690,51.7,60.4,52.983,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:36.890,51.7,60.4,53.253,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:37.097,51.6,60.4,53.105,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:37.296,51.7,60.5,52.454,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:37.495,51.6,60.5,52.798,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:37.708,51.7,60.4,52.344,0.000,465.0,202.5,12.5,795,
25.4.2026,11:39:37.910,51.6,60.5,52.410,0.000,465.0,202.5,12.5,795,
25.4.2026,11:39:38.109,51.7,60.4,52.426,0.000,465.0,202.5,12.5,795,
25.4.2026,11:39:38.307,51.7,60.4,52.314,0.000,465.0,202.5,12.5,795,
25.4.2026,11:39:38.516,51.6,60.5,52.419,0.000,465.0,202.5,12.5,795,
25.4.2026,11:39:38.716,51.7,60.5,52.506,0.000,465.0,202.5,12.5,795,
25.4.2026,11:39:38.929,51.7,60.5,52.333,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:39.121,51.7,60.4,52.625,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:39.331,51.7,60.4,52.639,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:39.531,51.7,60.4,52.360,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:39.736,51.7,60.5,52.416,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:39.933,51.7,60.4,52.682,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:40.138,51.7,60.4,52.580,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:40.341,51.7,60.4,52.843,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:40.552,51.7,60.4,52.553,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:40.748,51.7,60.5,52.491,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:40.950,51.7,60.4,52.416,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:41.159,51.7,60.4,52.627,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:41.356,51.7,60.4,52.427,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:41.566,51.7,60.5,52.405,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:41.768,51.7,60.6,52.381,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:41.969,51.7,60.6,52.521,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:42.175,51.7,60.6,52.549,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:42.373,51.7,60.6,52.392,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:42.575,51.7,60.6,52.392,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:42.778,51.7,60.5,52.681,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:42.984,51.7,60.5,52.486,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:43.194,51.8,60.5,53.069,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:43.393,51.7,60.4,52.863,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:43.592,51.7,60.5,52.422,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:43.794,51.7,60.6,52.912,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:44.000,51.7,60.5,52.860,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:44.209,51.7,60.6,52.529,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:44.403,51.7,60.6,52.606,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:44.610,51.8,60.6,52.671,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:44.816,51.8,60.5,52.506,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:45.017,51.8,60.5,52.496,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:45.224,51.8,60.6,52.493,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:45.429,51.8,60.6,52.368,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:45.625,51.8,60.5,52.415,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:45.833,51.8,60.4,52.405,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:46.038,51.8,60.5,52.664,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:46.241,51.8,60.6,52.325,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:46.433,51.8,60.6,52.471,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:46.637,51.7,60.6,52.449,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:46.844,51.8,60.6,52.375,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:47.048,51.7,60.4,52.721,0.000,525.0,202.5,12.5,795,
25.4.2026,11:39:47.250,51.7,60.5,52.666,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:47.455,51.7,60.6,52.433,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:47.658,51.7,60.5,52.633,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:47.858,51.7,60.6,52.801,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:48.058,51.7,60.5,52.684,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:48.261,51.8,60.5,52.709,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:48.477,51.8,60.7,52.752,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:48.674,51.7,60.6,53.268,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:48.873,51.8,60.6,53.194,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:49.073,51.8,60.5,53.083,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:49.280,51.8,60.5,52.372,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:49.482,51.8,60.6,53.203,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:49.691,51.8,60.6,53.135,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:49.886,51.8,60.5,52.418,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:50.093,51.8,60.4,52.478,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:50.294,51.8,60.6,52.444,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:50.500,51.8,60.5,52.387,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:50.708,51.8,60.5,52.391,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:50.907,51.8,60.6,52.410,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:51.109,51.8,60.6,52.413,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:51.316,51.8,60.7,52.408,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:51.511,51.8,60.4,52.600,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:51.715,51.8,60.6,52.375,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:51.932,51.8,60.5,52.366,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:52.125,51.8,60.6,52.652,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:52.333,51.8,60.5,52.388,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:52.526,51.8,60.5,52.468,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:52.736,51.8,60.6,52.391,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:52.936,51.8,60.3,52.447,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:53.141,51.8,60.6,52.483,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:53.339,51.8,60.4,52.550,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:53.552,51.8,60.6,52.415,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:53.751,51.8,60.6,52.569,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:53.954,51.8,60.6,52.447,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:54.153,51.8,60.5,52.410,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:54.360,51.8,60.5,52.606,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:54.559,51.8,60.6,52.425,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:54.764,51.8,60.6,52.425,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:54.977,51.8,60.6,52.683,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:55.174,51.8,60.7,52.395,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:55.371,51.8,60.6,52.965,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:55.574,51.8,60.6,52.548,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:55.778,51.8,60.6,53.021,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:55.983,51.8,60.6,53.014,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:56.185,51.8,60.6,52.544,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:56.398,51.8,60.7,52.899,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:56.600,51.8,60.6,52.701,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:56.796,51.8,60.8,52.480,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:56.997,51.9,60.7,52.537,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:57.202,51.9,60.8,52.577,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:57.405,51.8,60.5,52.633,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:57.606,51.8,60.6,52.444,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:57.809,51.8,60.6,52.414,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:58.010,51.8,60.7,52.309,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:58.214,51.9,60.7,52.344,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:58.419,51.8,60.7,52.374,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:58.621,51.8,60.7,52.406,0.000,510.0,202.5,12.5,795,
25.4.2026,11:39:58.827,51.8,60.7,52.371,0.000,495.0,202.5,12.5,795,
25.4.2026,11:39:59.028,51.8,60.7,52.388,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:59.232,51.8,60.7,52.537,0.000,480.0,202.5,12.5,795,
25.4.2026,11:39:59.437,51.8,60.7,52.364,0.000,465.0,202.5,12.5,795,
25.4.2026,11:39:59.642,51.8,60.7,52.706,0.000,465.0,202.5,12.5,795,
25.4.2026,11:39:59.842,51.9,60.7,52.625,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:0.047,51.9,60.7,52.783,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:0.249,51.9,60.7,52.375,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:0.457,51.8,60.7,52.891,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:0.654,51.8,60.7,52.701,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:0.858,51.8,60.6,53.230,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:1.065,51.9,60.8,53.029,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:1.269,51.8,60.7,53.348,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:1.469,51.9,60.7,52.529,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:1.672,51.8,60.7,53.102,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:1.876,51.9,60.7,53.325,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:2.076,51.8,60.7,53.047,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:2.282,51.9,60.6,52.835,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:2.485,51.9,60.7,53.136,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:2.683,51.9,60.6,52.891,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:2.889,51.9,60.7,52.467,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:3.094,51.9,60.7,52.703,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:3.294,51.9,60.7,52.605,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:3.499,51.9,60.7,52.388,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:3.703,51.9,60.6,52.664,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:3.907,51.9,60.8,52.372,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:4.108,51.9,60.8,52.472,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:4.313,51.9,60.7,52.391,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:4.512,51.8,60.7,52.415,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:4.716,51.8,60.8,52.529,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:4.920,51.9,60.8,52.296,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:5.124,51.9,60.7,52.864,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:5.327,51.9,60.8,52.445,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:5.529,51.9,60.7,52.549,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:5.731,51.9,60.7,52.430,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:5.949,51.9,60.8,52.537,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:6.146,51.9,60.8,52.355,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:6.338,51.9,60.8,52.355,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:6.543,51.9,60.8,52.600,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:6.745,51.9,60.8,52.485,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:6.957,51.9,60.7,52.400,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:7.162,51.9,60.8,52.664,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:7.358,51.9,60.9,52.595,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:7.557,51.9,60.7,52.650,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:7.765,52.0,60.7,52.629,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:7.973,51.9,60.7,52.945,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:8.168,51.9,60.8,52.866,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:8.378,51.9,60.7,52.889,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:8.574,52.0,60.7,52.989,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:8.783,52.0,60.8,53.106,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:8.983,52.0,60.8,53.021,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:9.190,52.0,60.7,52.453,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:9.393,52.0,60.8,52.421,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:9.589,51.9,60.7,52.712,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:9.800,51.9,60.7,52.380,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:10.003,51.9,60.7,52.316,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:10.207,52.0,60.8,52.447,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:10.403,51.9,60.7,52.330,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:10.609,52.0,60.8,52.665,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:10.820,52.0,60.8,52.452,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:11.013,51.9,60.7,52.292,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:11.214,52.0,60.8,52.665,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:11.428,51.9,60.8,52.564,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:11.624,52.0,60.8,52.335,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:11.835,51.9,60.7,52.565,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:12.034,51.9,60.8,52.391,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:12.230,52.0,60.8,52.649,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:12.436,52.0,60.8,52.320,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:12.636,52.0,60.8,52.702,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:12.842,52.0,60.8,52.617,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:13.047,52.0,60.8,52.584,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:13.246,52.0,60.8,52.681,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:13.455,52.0,60.8,52.628,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:13.659,52.0,60.8,52.699,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:13.872,52.0,60.7,53.262,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:14.057,51.9,60.8,53.118,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:14.263,52.0,60.8,52.876,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:14.472,52.0,60.8,52.843,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:14.667,52.0,60.8,53.094,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:14.879,52.0,60.8,52.769,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:15.077,52.0,60.8,52.633,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:15.279,52.0,60.8,52.589,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:15.483,52.0,60.8,52.622,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:15.687,52.0,60.8,52.460,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:15.889,52.0,60.8,52.418,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:16.090,52.0,60.9,52.356,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:16.297,52.0,60.9,52.825,0.000,555.0,202.5,12.5,795,
25.4.2026,11:40:16.504,52.0,60.8,52.562,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:16.706,52.0,60.9,52.411,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:16.908,52.0,60.8,52.556,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:17.113,52.0,60.8,52.421,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:17.309,52.0,60.9,52.789,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:17.515,52.0,60.9,52.685,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:17.718,52.0,60.8,52.411,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:17.918,52.0,60.9,52.682,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:18.125,52.0,60.9,52.682,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:18.327,52.0,60.9,52.444,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:18.533,52.0,60.8,52.371,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:18.734,52.0,60.9,52.564,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:18.937,52.0,60.8,52.365,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:19.140,52.0,60.8,52.679,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:19.341,52.0,60.9,52.401,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:19.548,52.0,60.8,52.414,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:19.746,52.1,60.8,52.676,0.000,570.0,202.5,12.5,795,
25.4.2026,11:40:19.951,52.0,60.8,52.339,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:20.163,52.1,60.8,52.384,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:20.363,52.1,60.8,52.452,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:20.561,52.0,60.8,52.502,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:20.765,52.0,60.9,52.597,0.000,540.0,202.5,12.5,795,
25.4.2026,11:40:20.963,52.0,60.8,53.056,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:21.174,52.0,60.8,53.091,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:21.370,52.0,60.8,53.056,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:21.581,52.0,60.8,52.952,0.000,510.0,202.5,12.5,795,
25.4.2026,11:40:21.779,52.0,60.8,53.069,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:21.982,52.0,60.9,52.558,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:22.185,52.0,60.8,52.527,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:22.394,52.0,60.8,53.053,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:22.589,52.0,60.9,52.672,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:22.807,52.0,60.8,52.579,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:23.002,52.0,60.8,52.372,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:23.199,52.0,60.8,52.660,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:23.401,52.0,60.8,52.487,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:23.612,52.0,60.8,52.444,0.000,525.0,202.5,12.5,795,
25.4.2026,11:40:23.813,52.0,60.9,52.376,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:24.021,52.0,60.8,52.445,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:24.213,52.0,60.8,52.451,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:24.419,52.0,60.8,52.635,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:24.625,52.0,60.8,52.349,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:24.835,52.0,60.8,52.761,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:25.037,52.0,60.8,52.678,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:25.238,52.0,60.8,52.929,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:25.433,52.0,60.9,52.601,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:25.639,52.0,60.8,52.649,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:25.850,52.0,60.9,53.006,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:26.042,52.0,60.8,52.698,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:26.245,52.0,60.8,53.016,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:26.448,52.0,60.9,52.815,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:26.656,52.0,60.9,52.438,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:26.856,52.0,60.9,52.975,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:27.058,52.0,60.9,52.398,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:27.263,52.0,60.9,52.941,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:27.467,52.0,60.8,52.874,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:27.674,52.1,60.8,52.898,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:27.873,52.0,60.9,52.421,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:28.079,52.0,60.9,52.573,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:28.276,52.1,60.9,52.669,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:28.482,52.0,60.9,52.644,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:28.684,52.0,60.9,52.588,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:28.885,52.0,60.8,52.466,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:29.093,52.0,60.9,52.432,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:29.296,52.1,61.0,52.484,0.000,495.0,202.5,12.5,795,
25.4.2026,11:40:29.496,52.1,60.9,52.368,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:29.703,52.0,60.9,52.640,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:29.905,52.1,60.9,52.447,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:30.113,52.0,60.9,52.447,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:30.314,52.0,60.9,52.370,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:30.519,52.0,60.9,52.370,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:30.718,52.1,60.8,52.382,0.000,465.0,202.5,12.5,795,
25.4.2026,11:40:30.919,52.1,60.9,52.554,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:31.121,52.1,61.0,52.631,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:31.325,52.0,61.0,52.561,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:31.526,52.1,61.0,52.482,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:31.737,52.1,60.8,52.422,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:31.936,52.1,60.9,52.514,0.000,480.0,202.5,12.5,795,
25.4.2026,11:40:32.142,52.1,60.8,52.375,0.000,480.0,202.5,12.5,795,
